class,file,v_mean,v_p95,specular_ratio,stripe_like_ratio
vest,original(473)_p0.jpg,84.2139668367347,119.0,0.0,0.0
vest,original(478)_p0.jpg,123.35929528061224,185.0,0.0038066007653061226,0.046396683673469385
vest,original(48)_p1.jpg,82.97355309311224,172.0,0.014568718112244899,0.04141422193877551
vest,original(49)(1)_p0.jpg,166.38725685586735,214.0,0.021942761479591837,0.4352877869897959
vest,original(49)(1)_p1.jpg,176.67263233418367,248.0,0.10060586734693877,0.16426179846938777
vest,original(49)(1)_p2.jpg,146.43865593112244,245.0,0.09526466836734694,0.059849330357142856
vest,original(49)(1)_p3.jpg,101.00571986607143,209.0,0.016003667091836735,0.026785714285714284
vest,original(49)_p0.jpg,99.74435985331633,199.0,0.007553411989795918,0.07643096301020408
vest,original(5)(1)_p0.jpg,152.95735012755102,198.0,0.0005181760204081633,0.16035554846938777
vest,original(5)_p0.jpg,132.08278858418367,247.0,0.11411830357142858,0.25027901785714285
vest,original(50)_p0.jpg,95.43361367984694,178.0,0.0059590242346938774,0.04494180484693878
vest,original(51)(1)_p0.jpg,118.09305245535714,178.0,0.0069355867346938774,0.014628507653061224
vest,original(51)(1)_p1.jpg,134.9147401147959,213.0,0.022301498724489797,0.07694913903061225
vest,original(51)(1)_p2.jpg,126.66926419005102,198.0,0.009984853316326531,0.07196667729591837
vest,original(52)_p0.jpg,134.88986766581633,239.0,0.07352120535714286,0.05211654974489796
vest,original(53)_p0.jpg,156.56295838647958,229.0,0.04647640306122449,0.32734773596938777
vest,original(53)_p1.jpg,124.54731345663265,208.0,0.01953125,0.18174027423469388
vest,original(53)_p2.jpg,132.03501674107142,223.0,0.04201211734693878,0.15513392857142858
vest,original(55)_p0.jpg,93.47767857142857,226.0,0.04123485331632653,0.04751275510204082
vest,original(56)_p0.jpg,112.2318040497449,174.0,0.0006576849489795918,0.02423469387755102
vest,original(58)_p0.jpg,139.06100526147958,246.0,0.11463647959183673,0.21153539540816327
vest,original(58)_p1.jpg,153.2930683992347,231.0,0.05139907525510204,0.14678332270408162
vest,original(58)_p2.jpg,153.97415098852042,240.0,0.08121412627551021,0.16111288265306123
vest,original(58)_p3.jpg,156.90473533163265,238.0,0.0755141900510204,0.17647879464285715
vest,original(59)_p0.jpg,127.39289700255102,189.0,0.004544005102040816,0.05470742984693878
vest,original(6)(1)_p0.jpg,142.24312420280611,205.0,0.0030691964285714285,0.10684390943877552
vest,original(6)(2)_p0.jpg,123.27455357142857,208.0,0.015545280612244899,0.16747050382653061
vest,original(6)(2)_p1.jpg,145.13273278061226,215.0,0.01935188137755102,0.19023038903061223
vest,original(6)(2)_p2.jpg,98.62244897959184,182.0,0.0020129145408163264,0.05213647959183673
vest,original(6)_p0.jpg,136.69447544642858,238.0,0.07393973214285714,0.26229671556122447
vest,original(6)_p1.jpg,103.46446508290816,223.0,0.03657126913265306,0.09363042091836735
vest,original(60)_p0.jpg,114.86011240433673,179.0,0.005082110969387755,0.018614477040816327
vest,original(61)_p2.jpg,152.0577168367347,236.0,0.06533003826530612,0.26217713647959184
vest,original(63)_p0.jpg,129.4572305484694,223.0,0.0362922512755102,0.12466119260204081
vest,original(63)_p1.jpg,169.4187858737245,230.0,0.04761240433673469,0.40194515306122447
vest,original(63)_p2.jpg,131.66641422193877,238.0,0.07499601403061225,0.1260363520408163
vest,original(63)_p3.jpg,155.9435188137755,233.0,0.05608258928571429,0.1962292729591837
vest,original(63)_p4.jpg,123.29926658163265,218.0,0.027044802295918366,0.03541533801020408
vest,original(64)_p1.jpg,100.55183753188776,209.0,0.023417570153061226,0.1194595025510204
vest,original(67)_p0.jpg,114.54926658163265,243.0,0.07543447066326531,0.16721141581632654
vest,original(68)_p0.jpg,113.29956552933673,230.0,0.04876833545918367,0.1529815051020408
vest,original(69)_p0.jpg,114.93528778698979,203.0,0.01411033163265306,0.10981345663265306
vest,original(7)(1)_p0.jpg,150.7990274234694,213.0,0.001793686224489796,0.10524952168367346
vest,original(7)(1)_p1.jpg,149.57172751913265,183.0,0.0,0.0682796556122449
vest,original(7)(2)_p0.jpg,151.5084901147959,204.0,0.017598054846938774,0.032904177295918366
vest,original(7)(2)_p1.jpg,158.2301100127551,240.0,0.07344148596938775,0.1714764030612245
vest,original(7)(2)_p2.jpg,161.3893494897959,244.0,0.09546396683673469,0.09295280612244898
vest,original(7)_p1.jpg,119.25388632015306,218.0,0.013432716836734694,0.1280094068877551
vest,original(70)_p0.jpg,146.0222018494898,234.0,0.062021683673469385,0.1992984693877551
vest,original(70)_p1.jpg,172.7880261479592,248.0,0.14799904336734693,0.31222098214285715
vest,original(70)_p2.jpg,165.6481784119898,247.0,0.11591198979591837,0.1753826530612245
vest,original(70)_p3.jpg,156.3223652742347,236.0,0.06664540816326531,0.23810188137755103
vest,original(71)_p0.jpg,167.55040258290816,244.0,0.11079001913265306,0.24152981505102042
vest,original(71)_p1.jpg,180.33559869260205,253.0,0.21390704719387754,0.33988360969387754
vest,original(71)_p2.jpg,169.0349968112245,234.0,0.06610730229591837,0.3156688456632653
vest,original(71)_p3.jpg,145.43722098214286,234.0,0.06361607142857142,0.2276985012755102
vest,original(72)_p0.jpg,102.26811623086735,213.0,0.017059948979591837,0.08541932397959184
vest,original(72)_p1.jpg,122.18797831632654,220.0,0.03455835459183673,0.1253985969387755
vest,original(73)_p0.jpg,126.27576929209184,196.0,0.002072704081632653,0.06010841836734694
vest,original(74)_p0.jpg,122.45591517857143,249.0,0.16557716836734693,0.19345902423469388
vest,original(74)_p1.jpg,118.72405133928571,223.0,0.03497688137755102,0.11445711096938775
vest,original(75)_p0.jpg,137.94483418367346,184.0,1.992984693877551e-05,0.04629703443877551
vest,original(76)_p0.jpg,162.45705117984693,239.0,0.08500079719387756,0.18620455994897958
vest,original(76)_p1.jpg,172.3922193877551,234.0,0.0635562818877551,0.35208067602040816
vest,original(76)_p2.jpg,154.18536750637756,234.0,0.060825892857142856,0.2259845344387755
vest,original(77)_p0.jpg,115.72839604591837,210.0,0.020228794642857144,0.04886798469387755
vest,original(77)_p1.jpg,126.11870216836735,212.0,0.02293925382653061,0.04693478954081633
vest,original(77)_p2.jpg,148.31200175382654,229.0,0.04665577168367347,0.16173070790816327
vest,original(77)_p3.jpg,131.87557796556123,234.0,0.05865353954081633,0.11483577806122448
vest,original(77)_p4.jpg,153.76919244260205,244.0,0.11557318239795919,0.2837611607142857
vest,original(77)_p5.jpg,162.62476084183675,244.0,0.11615114795918367,0.3333067602040816
vest,original(78)_p0.jpg,134.53354193239795,193.0,0.012675382653061224,0.03593351403061224
vest,original(78)_p1.jpg,131.70886479591837,200.0,0.015744579081632654,0.04896763392857143
vest,original(78)_p2.jpg,143.61178651147958,220.0,0.02965561224489796,0.15509406887755103
vest,original(78)_p3.jpg,133.5793606505102,209.0,0.013891103316326531,0.09259406887755102
vest,original(78)_p4.jpg,137.84644052933675,209.0,0.007254464285714286,0.18534757653061223
vest,original(79)_p0.jpg,156.81574856505102,246.0,0.12294722576530612,0.3022959183673469
vest,original(79)_p1.jpg,89.35154257015306,203.0,0.01175860969387755,0.01793686224489796
vest,original(8)(1)_p0.jpg,138.31144371811226,213.0,0.0027702487244897957,0.07344148596938775
vest,original(8)(2)_p0.jpg,131.08575813137756,213.0,0.025191326530612245,0.07220583545918367
vest,original(8)(2)_p1.jpg,147.50346779336735,239.0,0.07776626275510204,0.18327487244897958
vest,original(8)(2)_p2.jpg,155.53621253188774,248.0,0.1123046875,0.22068319515306123
vest,original(8)(2)_p3.jpg,157.6579440369898,247.0,0.11559311224489796,0.22969148596938777
vest,original(8)(2)_p4.jpg,144.13972815688774,252.0,0.1474011479591837,0.14636479591836735
vest,original(8)(2)_p5.jpg,158.83976403061226,247.0,0.12773038903061223,0.30715880102040816
vest,original(8)_p0.jpg,108.13795440051021,198.0,0.011997767857142858,0.11332110969387756
vest,original(8)_p1.jpg,111.83246970663265,191.0,0.011658960459183673,0.07270408163265306
vest,original(80)_p0.jpg,153.12306680484693,246.0,0.0989516900510204,0.2225765306122449
vest,original(80)_p1.jpg,169.38913026147958,250.0,0.11902104591836735,0.1995575573979592
vest,original(80)_p2.jpg,177.4123086734694,253.0,0.2008330676020408,0.37284757653061223
vest,original(80)_p3.jpg,160.25918765943877,249.0,0.13787468112244897,0.3425143494897959
vest,original(80)_p4.jpg,160.46635841836735,246.0,0.17588089923469388,0.3317123724489796
vest,original(81)_p0.jpg,105.72090242346938,224.0,0.034259406887755105,0.01988998724489796
vest,original(81)_p1.jpg,108.34113919005102,228.0,0.04466278698979592,0.15615035076530612
vest,original(81)_p2.jpg,77.65630978954081,178.0,0.020467952806122448,0.01580436862244898
vest,original(82)_p0.jpg,121.3266302614796,203.0,0.023297991071428572,0.05845424107142857
vest,original(82)_p1.jpg,150.4950573979592,236.0,0.06325733418367346,0.1325733418367347
vest,original(82)_p2.jpg,157.38962850765307,236.25,0.06531010841836735,0.19469467474489796
vest,original(83)_p0.jpg,133.86188616071428,194.0,0.009068080357142858,0.06331712372448979
vest,original(83)_p1.jpg,143.57706871811226,215.0,0.024972098214285716,0.12543845663265307
vest,original(85)_p1.jpg,151.92446588010205,252.0,0.18518813775510204,0.08874760841836735
vest,original(86)_p0.jpg,143.4289102359694,211.0,0.0224609375,0.08759167729591837
vest,original(86)_p1.jpg,147.40272241709184,226.0,0.03812579719387755,0.12900589923469388
vest,original(86)_p2.jpg,149.6579440369898,220.0,0.02897799744897959,0.17022082270408162
vest,original(87)_p0.jpg,129.82043207908163,199.0,0.015385841836734694,0.05763711734693878
vest,original(87)_p1.jpg,110.86473612882654,176.0,0.0027503188775510204,0.02560985331632653
vest,original(87)_p2.jpg,108.89132254464286,179.0,0.01229671556122449,0.03063217474489796
vest,original(87)_p3.jpg,122.53629225127551,187.0,0.0064572704081632655,0.019650829081632654
vest,original(87)_p4.jpg,87.37669403698979,168.0,0.0004185267857142857,0.011957908163265306
vest,original(87)_p5.jpg,144.10596699617346,227.0,0.03882334183673469,0.1344268176020408
vest,original(87)_p6.jpg,139.77285953443877,218.0,0.02028858418367347,0.17368861607142858
vest,original(88)_p0.jpg,153.20601482780611,223.0,0.02686543367346939,0.11854272959183673
vest,original(89)_p0.jpg,113.06704400510205,214.0,0.033502072704081634,0.08551897321428571
vest,original(89)_p1.jpg,93.50799186862245,219.0,0.04237085459183673,0.06188217474489796
vest,original(89)_p2.jpg,128.60949457908163,215.0,0.021245216836734693,0.12161192602040816
vest,original(89)_p3.jpg,88.06042729591837,232.0,0.05201690051020408,0.009068080357142858
vest,original(9)(1)_p0.jpg,134.1017219387755,164.0,0.0,0.0006377551020408163
vest,original(9)(2)_p0.jpg,162.37452168367346,236.0,0.06782126913265306,0.20172991071428573
vest,original(9)(2)_p1.jpg,148.45085299744898,237.0,0.07112962372448979,0.22253667091836735
vest,original(9)(2)_p2.jpg,145.3780891262755,231.0,0.050681600765306124,0.25486288265306123
vest,original(90)_p0.jpg,174.94252232142858,250.0,0.14351482780612246,0.2487842793367347
vest,original(90)_p1.jpg,164.9227519132653,238.0,0.09349091198979592,0.3910634566326531
vest,original(91)_p0.jpg,148.0411750637755,221.0,0.0264469068877551,0.2140266262755102
vest,original(91)_p1.jpg,101.62458147321429,215.0,0.022600446428571428,0.09598214285714286
vest,original(91)_p2.jpg,159.4202208227041,246.0,0.11226482780612244,0.18486926020408162
vest,original(91)_p3.jpg,137.68805803571428,227.0,0.043068399234693876,0.15563217474489796
vest,original(95)_p0.jpg,156.0995495854592,237.0,0.07081074617346939,0.16661352040816327
vest,original(95)_p1.jpg,167.49041374362244,249.0,0.13215481505102042,0.29635682397959184
vest,original(95)_p2.jpg,178.59982860331633,252.0,0.22652264030612246,0.44228316326530615
vest,original(95)_p3.jpg,136.35514987244898,230.0,0.04783163265306122,0.1654376594387755
vest,original(95)_p4.jpg,161.97321428571428,237.0,0.08121412627551021,0.3342833227040816
vest,original(96)_p0.jpg,139.01711973852042,194.0,0.01407047193877551,0.0519172512755102
vest,original(96)_p1.jpg,125.96837133290816,179.0,0.003926179846938775,0.024792729591836735
vest,original(96)_p2.jpg,119.00420519770408,206.0,0.021245216836734693,0.06590800382653061
vest,original(96)_p3.jpg,137.77650669642858,227.0,0.042091836734693876,0.1722138073979592
vest,original(96)_p4.jpg,143.65662866709184,224.0,0.0330436862244898,0.18435108418367346
vest,original(96)_p5.jpg,130.90318080357142,222.0,0.03469786352040816,0.08731265943877552
vest,original(96)_p6.jpg,138.3082350127551,218.0,0.014548788265306123,0.2664819834183674
vest,original(97)_p0.jpg,138.1804049744898,233.0,0.055763711734693876,0.12549824617346939
vest,original(97)_p1.jpg,176.90051020408163,252.0,0.16840720663265307,0.32138871173469385
vest,original(97)_p2.jpg,165.67273198341837,252.0,0.12757095025510204,0.27315848214285715
vest,original(97)_p3.jpg,178.03015385841837,251.0,0.19172512755102042,0.37681361607142855
vest,original(98)_p0.jpg,139.4665975765306,205.0,0.01428970025510204,0.09215561224489796
vest,original(99)_p0.jpg,135.1335897640306,249.0,0.09600207270408163,0.04298867984693878
vest,original(99)_p1.jpg,145.7252272002551,250.0,0.13251355229591838,0.06228077168367347
no_vest,original(1)(2)_p0.jpg,63.38540338010204,123.0,0.0006377551020408163,0.004583864795918368
no_vest,original(1)_p0.jpg,137.73102678571428,239.0,0.07467713647959184,0.30147879464285715
no_vest,original(100)_p0.jpg,136.3551100127551,212.0,0.020467952806122448,0.378726881377551
no_vest,original(108)_p1.jpg,109.63841278698979,215.0,0.01823580994897959,0.14616549744897958
no_vest,original(13)(1)_p0.jpg,84.60945471938776,158.0,3.985969387755102e-05,0.015385841836734694
no_vest,original(13)_p0.jpg,73.55131935586735,148.0,0.0,0.02459343112244898
no_vest,original(135)_p0.jpg,112.14494977678571,206.0,0.01167889030612245,0.19911910076530612
no_vest,original(135)_p1.jpg,155.82928093112244,230.0,0.048549107142857144,0.4018056441326531
no_vest,original(136)_p0.jpg,60.46811224489796,175.0,0.008450255102040817,0.020627391581632654
no_vest,original(137)_p0.jpg,109.91230867346938,206.0,0.011957908163265306,0.11836336096938775
no_vest,original(138)_p0.jpg,124.88068000637755,210.0,0.020547672193877552,0.02307876275510204
no_vest,original(139)_p0.jpg,76.53091119260205,191.0,0.016900510204081634,0.034458705357142856
no_vest,original(140)_p0.jpg,57.77734375,102.0,0.00027901785714285713,0.0013950892857142857
no_vest,original(141)_p0.jpg,145.2603834502551,229.0,0.04458306760204082,0.4582669005102041
no_vest,original(141)_p1.jpg,76.29910714285714,171.0,0.009127869897959183,0.04087611607142857
no_vest,original(142)_p0.jpg,103.66635443239795,187.0,0.005839445153061225,0.08318718112244898
no_vest,original(143)_p0.jpg,147.08928571428572,200.0,0.006018813775510204,0.31230070153061223
no_vest,original(144)_p0.jpg,117.85776068239795,216.0,0.014967315051020409,0.1262157206632653
no_vest,original(144)_p1.jpg,127.71849091198979,229.0,0.047373246173469385,0.28908242984693877
no_vest,original(145)_p0.jpg,103.96053890306122,136.0,0.001175860969387755,0.007932079081632654
no_vest,original(145)_p1.jpg,102.67898995535714,148.0,0.003985969387755102,0.019331951530612245
no_vest,original(146)_p0.jpg,67.89995216836735,123.0,0.0003786670918367347,0.006875797193877551
no_vest,original(146)_p1.jpg,71.92566167091837,114.0,0.0001992984693877551,0.0029097576530612247
no_vest,original(147)_p0.jpg,169.47233737244898,224.0,0.04330755739795918,0.3661312181122449
no_vest,original(147)_p1.jpg,151.81941565688774,249.0,0.07368064413265306,0.252132493622449
no_vest,original(147)_p2.jpg,181.10610650510205,254.0,0.17075892857142858,0.43046476403061223
no_vest,original(147)_p3.jpg,183.44862085459184,255.0,0.22706074617346939,0.4492785395408163
no_vest,original(147)_p4.jpg,191.59086017219389,255.0,0.2554209183673469,0.6024792729591837
no_vest,original(148)_p0.jpg,122.4302056760204,212.0,0.014229910714285714,0.09644052933673469
no_vest,original(149)_p0.jpg,54.18702168367347,107.0,0.007553411989795918,1.992984693877551e-05
no_vest,original(149)_p1.jpg,76.04442362882654,185.0,0.011041135204081632,0.02098612882653061
no_vest,original(149)_p2.jpg,106.83551897321429,205.0,0.015864158163265307,0.08127391581632654
no_vest,original(149)_p3.jpg,127.98186383928571,232.0,0.053631218112244895,0.08810985331632654
no_vest,original(15)_p0.jpg,84.93044483418367,142.0,1.992984693877551e-05,0.0038066007653061226
no_vest,original(150)_p0.jpg,87.2298509247449,165.0,0.005022321428571429,0.03186782525510204
no_vest,original(151)_p0.jpg,111.44258211096938,160.0,3.985969387755102e-05,0.006855867346938775
no_vest,original(151)_p1.jpg,88.83288823341837,154.0,0.0,0.0034877232142857145
no_vest,original(152)_p0.jpg,104.69913903061224,200.0,0.014628507653061224,0.09151785714285714
no_vest,original(153)_p0.jpg,55.096898915816325,82.0,1.992984693877551e-05,0.0013352997448979591
no_vest,original(153)_p1.jpg,146.4132453762755,240.0,0.07810507015306123,0.3461814413265306
no_vest,original(153)_p2.jpg,150.53898278061226,239.0,0.07800542091836735,0.3656529017857143
no_vest,original(154)_p0.jpg,109.021484375,171.0,0.0009765625,0.01407047193877551
no_vest,original(154)_p1.jpg,111.10152264030613,186.0,0.004683514030612245,0.0470344387755102
no_vest,original(156)_p0.jpg,118.41535794005102,209.0,0.01823580994897959,0.18162069515306123
no_vest,original(157)_p0.jpg,111.01137994260205,151.0,3.985969387755102e-05,0.004763233418367347
no_vest,original(158)_p0.jpg,120.74525669642857,251.0,0.08314732142857142,0.11601163903061225
no_vest,original(159)_p1.jpg,168.57969945790816,218.0,0.011120854591836735,0.5646922831632653
no_vest,original(160)_p1.jpg,98.75288982780613,217.0,0.012755102040816327,0.08994339923469388
no_vest,original(162)_p0.jpg,129.56405452806123,221.0,0.034837372448979595,0.07784598214285714
no_vest,original(162)_p1.jpg,114.5428691007653,207.0,0.02596859056122449,0.1340282206632653
no_vest,original(164)_p0.jpg,109.68823740433673,188.0,0.007114955357142857,0.019491390306122448
no_vest,original(164)_p2.jpg,99.44439572704081,168.0,0.0014947385204081632,0.007613201530612245
no_vest,original(164)_p3.jpg,110.51393096301021,179.0,0.0030691964285714285,0.013333067602040817
no_vest,original(164)_p4.jpg,106.7718431122449,164.0,0.00045838647959183676,0.015206473214285714
no_vest,original(164)_p5.jpg,105.07647082270408,161.0,9.964923469387755e-05,0.01482780612244898
no_vest,original(167)_p1.jpg,75.11535395408163,108.0,0.0024912308673469387,0.006995376275510204
no_vest,original(167)_p2.jpg,52.712571747448976,97.0,5.978954081632653e-05,0.0008769132653061224
no_vest,original(168)_p0.jpg,84.92793367346938,141.0,0.0,0.00235172193877551
no_vest,original(168)_p1.jpg,180.3757772640306,253.0,0.15997688137755103,0.28854432397959184
no_vest,original(169)_p0.jpg,121.97094228316327,200.0,0.011818399234693877,0.08354591836734694
no_vest,original(170)_p0.jpg,90.85580755739795,203.0,0.00860969387755102,0.1611328125
no_vest,original(172)_p0.jpg,95.44323979591837,149.0,0.0014150191326530613,0.01078204719387755
no_vest,original(173)_p0.jpg,50.15453603316327,89.0,0.0,0.0
no_vest,original(173)_p1.jpg,56.99264588647959,99.0,0.0,0.0
no_vest,original(174)_p1.jpg,108.68385283801021,192.0,0.007672991071428571,0.0833266900510204
no_vest,original(175)_p0.jpg,113.76132015306122,205.0,0.009745695153061224,0.15822305484693877
no_vest,original(176)_p2.jpg,119.35819913903062,208.0,0.007892219387755101,0.3560068558673469
no_vest,original(178)_p0.jpg,123.3471978635204,184.0,0.004524075255102041,0.05161830357142857
no_vest,original(18)_p1.jpg,74.32569355867346,140.0,0.00045838647959183676,0.00408561862244898
no_vest,original(180)_p0.jpg,137.33338647959184,249.0,0.09984853316326531,0.2551419005102041
no_vest,original(182)_p0.jpg,77.4222337372449,127.0,0.0,0.0005580357142857143
no_vest,original(183)_p0.jpg,94.71480389030613,185.0,0.0014947385204081632,0.06349649234693877
no_vest,original(184)_p0.jpg,133.88586176658163,188.0,0.0031489158163265306,0.07573341836734694
no_vest,original(184)_p1.jpg,108.6088568239796,194.0,0.00932716836734694,0.07509566326530612
no_vest,original(184)_p2.jpg,140.24001514668367,211.0,0.016322544642857144,0.25400589923469385
no_vest,original(187)_p0.jpg,107.22261639030613,206.0,0.012177136479591837,0.16964285714285715
no_vest,original(187)_p1.jpg,80.76070232780613,178.0,0.006497130102040816,0.04611766581632653
no_vest,original(189)_p0.jpg,69.71338887117346,158.0,0.0034677933673469387,0.016481983418367346
no_vest,original(19)_p0.jpg,159.71853077168367,254.0,0.12181122448979592,0.29189253826530615
no_vest,original(19)_p1.jpg,147.8614277742347,215.0,0.018993144132653062,0.17972735969387754
no_vest,original(195)_p0.jpg,115.89885602678571,186.0,0.0007174744897959184,0.02672592474489796
no_vest,original(196)_p0.jpg,109.15880102040816,193.0,0.015146683673469387,0.05092075892857143
no_vest,original(196)_p1.jpg,121.91035554846938,199.0,0.012814891581632654,0.12276785714285714
no_vest,original(196)_p2.jpg,158.41892538265307,228.0,0.04380580357142857,0.33035714285714285
no_vest,original(2)(2)_p1.jpg,133.7606823979592,245.0,0.09093989158163265,0.22496811224489796
no_vest,original(2)_p0.jpg,61.525669642857146,106.0,7.971938775510203e-05,0.0007174744897959184
no_vest,original(204)_p2.jpg,131.73881935586735,228.0,0.04025829081632653,0.13570232780612246
no_vest,original(206)_p1.jpg,132.30616230867346,181.0,0.0030293367346938774,0.041294642857142856
no_vest,original(210)_p0.jpg,109.69648836096938,148.0,0.001992984693877551,0.005839445153061225
no_vest,original(210)_p1.jpg,82.5342793367347,138.0,0.0,0.0001793686224489796
no_vest,original(212)_p0.jpg,110.42456552933673,195.0,0.01363201530612245,0.06887755102040816
no_vest,original(212)_p1.jpg,123.91087372448979,173.0,0.0064572704081632655,0.02214205994897959
no_vest,original(213)_p0.jpg,115.04962531887755,154.0,0.0,0.002032844387755102
no_vest,original(213)_p1.jpg,117.30239556760205,176.0,0.0004384566326530612,0.03358179209183673
no_vest,original(214)_p1.jpg,53.798509247448976,109.0,0.00027901785714285713,0.0009367028061224489
no_vest,original(215)_p0.jpg,80.55329241071429,121.0,0.0,0.00033880739795918367
no_vest,original(215)_p2.jpg,122.67546237244898,224.0,0.04290896045918367,0.0797592474489796
no_vest,original(216)_p1.jpg,81.9897161989796,195.0,0.005022321428571429,0.09805484693877552
no_vest,original(217)_p0.jpg,131.16942362882654,217.0,0.02979512117346939,0.11708785076530612
no_vest,original(218)_p0.jpg,115.17458545918367,152.0,0.0,0.002551020408163265
no_vest,original(218)_p2.jpg,115.72925302933673,179.0,5.978954081632653e-05,0.04528061224489796
no_vest,original(219)_p6.jpg,133.7789979272959,235.0,0.07019292091836735,0.43399234693877553
no_vest,original(221)_p1.jpg,115.51335299744898,206.0,0.010522959183673469,0.23899872448979592
no_vest,original(222)_p0.jpg,165.39939413265307,230.0,0.0478515625,0.25876913265306123
no_vest,original(228)_p0.jpg,141.36365991709184,214.0,0.026088169642857144,0.14498963647959184
no_vest,original(229)_p1.jpg,100.74292490433673,193.0,0.008589764030612245,0.08454241071428571
no_vest,original(23)_p1.jpg,147.7472297512755,212.0,0.014987244897959183,0.44154575892857145
no_vest,original(238)_p0.jpg,79.24906329719387,175.0,0.001833545918367347,0.029834980867346938
no_vest,original(24)_p0.jpg,108.72829639668367,180.0,0.0031090561224489796,0.047154017857142856
no_vest,original(24)_p1.jpg,124.51805644132654,208.0,0.011001275510204082,0.08103475765306123
no_vest,original(242)_p0.jpg,122.44331951530613,183.0,0.0020527742346938774,0.05177774234693878
no_vest,original(243)_p0.jpg,65.8979193239796,167.0,0.0024713010204081634,0.02277981505102041
no_vest,original(243)_p1.jpg,55.01094148596939,109.0,1.992984693877551e-05,0.0007174744897959184
no_vest,original(243)_p4.jpg,107.5113600127551,215.0,0.025908801020408163,0.13364955357142858
no_vest,original(244)_p2.jpg,123.4620137117347,243.0,0.08111447704081633,0.3006616709183674
no_vest,original(246)_p0.jpg,105.435546875,169.25,0.00023915816326530612,0.020806760204081634
no_vest,original(247)_p0.jpg,124.02479272959184,206.0,0.010044642857142858,0.12218989158163265
no_vest,original(249)_p2.jpg,152.5253308354592,229.0,0.04661591198979592,0.1376953125
no_vest,original(253)_p1.jpg,128.83422353316325,195.0,0.00350765306122449,0.09046157525510204
no_vest,original(255)_p0.jpg,110.24972098214286,205.0,0.016222895408163265,0.09424824617346939
no_vest,original(263)_p0.jpg,156.91968271683675,222.0,0.017239317602040817,0.1500518176020408
no_vest,original(264)_p0.jpg,150.66960299744898,235.0,0.06656568877551021,0.21374760841836735
no_vest,original(265)_p0.jpg,167.05199697066325,237.0,0.08248963647959184,0.25892857142857145
no_vest,original(266)_p0.jpg,101.1714166135204,162.0,0.004464285714285714,0.00839046556122449
no_vest,original(268)_p1.jpg,103.2374043367347,215.0,0.022181919642857144,0.1997967155612245
no_vest,original(268)_p2.jpg,112.95794802295919,218.0,0.028619260204081634,0.17426658163265307
no_vest,original(268)_p3.jpg,88.23028938137755,209.0,0.02018893494897959,0.11525430484693877
no_vest,original(272)_p0.jpg,145.4540019132653,198.0,0.025948660714285716,0.10431281887755102
no_vest,original(273)_p0.jpg,147.96827168367346,224.0,0.03360172193877551,0.056740274234693876
no_vest,original(277)_p0.jpg,171.27499202806123,217.0,0.012934470663265306,0.6479591836734694
no_vest,original(279)_p0.jpg,76.06620695153062,165.0,0.0013950892857142857,0.030911192602040817
no_vest,original(279)_p1.jpg,90.208984375,184.0,0.0034279336734693877,0.06718351403061225
no_vest,original(28)(1)_p0.jpg,108.77124521683673,155.0,0.0013153698979591836,0.00882892219387755
no_vest,original(28)_p0.jpg,76.38639987244898,215.0,0.03059231505102041,0.08219068877551021
no_vest,original(280)_p2.jpg,100.08284837372449,179.0,0.0012356505102040817,0.04067681760204082
no_vest,original(282)_p1.jpg,83.92388791454081,139.0,0.0024912308673469387,0.010841836734693877
no_vest,original(284)_p0.jpg,132.8619459502551,189.0,0.001913265306122449,0.0517578125
no_vest,original(286)_p2.jpg,70.30167809311224,116.0,0.0,7.971938775510203e-05
no_vest,original(29)_p1.jpg,69.2562181122449,139.0,5.978954081632653e-05,0.0013153698979591836
no_vest,original(290)_p0.jpg,123.20750956632654,197.0,0.005181760204081632,0.16661352040816327
no_vest,original(292)_p0.jpg,112.9395527742347,207.0,0.018534757653061226,0.07132892219387756
no_vest,original(292)_p1.jpg,98.22793765943878,183.0,0.0030293367346938774,0.06130420918367347
no_vest,original(294)_p0.jpg,144.50063775510205,225.0,0.040517378826530615,0.23343829719387754
no_vest,original(296)_p0.jpg,87.8856425382653,156.0,0.0013950892857142857,0.00922751913265306
no_vest,original(298)_p1.jpg,122.71613919005102,222.0,0.026167889030612245,0.3434909119897959
no_vest,original(3)(2)_p0.jpg,59.706413424744895,110.0,0.0007174744897959184,0.002730389030612245
no_vest,original(3)(2)_p2.jpg,44.578045280612244,90.0,1.992984693877551e-05,0.0008370535714285714
no_vest,original(3)_p0.jpg,101.50358737244898,208.0,0.022580516581632654,0.07814492984693877
no_vest,original(309)_p0.jpg,72.92071906887755,141.0,0.003208705357142857,0.0303531568877551
no_vest,original(31)_p0.jpg,92.45061383928571,202.0,0.01265545280612245,0.03665098852040816
no_vest,original(310)_p0.jpg,107.83806999362245,206.0,0.012197066326530613,0.16224888392857142
no_vest,original(310)_p1.jpg,154.14367426658163,232.0,0.05277423469387755,0.3940330038265306
no_vest,original(312)_p0.jpg,55.91196986607143,137.0,5.978954081632653e-05,0.0072146045918367345
no_vest,original(313)_p0.jpg,109.65989716198979,235.0,0.06495137117346939,0.2352718431122449
no_vest,original(314)_p0.jpg,55.579320790816325,136.0,0.00011957908163265306,0.00874920280612245
no_vest,original(316)_p1.jpg,144.75007971938774,237.0,0.09135841836734694,0.24336336096938777
